38.329773,41.007080,51.882324,55.885742,65.488281,75.492676
42.564636,45.804688,55.085938,63.882812,69.492432,79.488770
45.449097,49.006592,57.004150,68.688477,72.283203,82.292480
47.685364,51.568115,58.447754,71.564453,74.536621,84.532227
54.167297,58.444336,63.569580,77.576172,86.445068,90.848633
65.445862,69.960693,77.175049,85.647461,99.254883,108.524902
76.800049,81.330078,89.495117,95.648438,108.043213,120.690430
