53.080000,63.080000,83.080000,103.080000,123.080000,143.080000
56.120000,66.120000,86.120000,106.120000,126.120000,146.120000
60.240000,70.240000,90.240000,110.240000,130.240000,150.240000
63.240000,73.240000,93.240000,113.240000,133.240000,153.240000
71.120000,81.120000,101.120000,120.000000,141.120000,161.120000
84.940000,93.820000,114.940000,133.820000,154.940000,174.940000
98.380000,108.380000,128.380000,148.380000,168.380000,188.380000
