42.640259,50.444824,57.973145,68.688477,72.681885,82.695312
47.447693,55.410400,65.013184,72.844727,80.534180,87.803223
50.807495,58.769775,69.482422,75.089844,87.242432,91.332031
53.367859,61.320801,72.686035,76.852539,90.605225,94.200195
61.048950,68.847900,81.169678,88.375000,97.001465,108.524902
74.488159,82.043945,94.933350,104.851562,111.562012,120.690430
88.089417,95.407959,108.360840,119.416992,128.375977,134.934570
